siteID,date,month,year,plotID,tagID,taxonID,scientificName,taxonRank,identificationQualifier,nativeStatusCode,sex,recapture,fate,hindfootLength,earLength,tailLength,totalLength,weight,dataQF
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2483,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,64,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R1462,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2488,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,79,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2492,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,13,78,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2391,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2041,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R1399,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R1221,TAST,Tamias striatus,species,NA,N,F,Y,NA,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.L2449,TAST,Tamias striatus,species,NA,N,F,N,escaped,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2494,MYGA,Myodes gapperi,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.OHARV_008B320160601,MYGA,Myodes gapperi,species,NA,N,U,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2422,TAST,Tamias striatus,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2387,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2475,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,16,78,NA,23,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2221,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,83,NA,23,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2409,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,21,15,81,NA,22,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R1383,NAIN,Napaeozapus insignis,species,NA,N,F,Y,released,29,NA,NA,NA,20,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2413,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,21,15,87,NA,30,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.L2478,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,15,85,NA,21,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.L2214,MYGA,Myodes gapperi,species,NA,N,F,Y,released,18,NA,NA,NA,34,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2486,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,18,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2476,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,17,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2484,TAST,Tamias striatus,species,NA,N,M,N,released,33,NA,NA,NA,96,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2185,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_008,NEON.MAM.D01.R2482,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,NA,13,61,NA,NA,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2168,TAST,Tamias striatus,species,NA,N,M,Y,released,33,NA,NA,NA,107,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R1942,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,16,86,NA,26,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2480,MYGA,Myodes gapperi,species,NA,N,F,N,released,19,NA,NA,NA,25,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.947865,NAIN,Napaeozapus insignis,species,NA,N,F,Y,released,33,NA,NA,NA,21,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2045,TAST,Tamias striatus,species,NA,N,M,Y,escaped,32,NA,NA,NA,98,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2380,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,16,82,NA,24,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2411,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,14,71,NA,15,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2046,NAIN,Napaeozapus insignis,species,NA,N,M,Y,released,30,NA,NA,NA,18,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2405,NAIN,Napaeozapus insignis,species,NA,N,M,N,released,31,NA,NA,NA,21,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R0663,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,15,89,NA,29,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.L2412,NAIN,Napaeozapus insignis,species,NA,N,M,N,released,30,NA,NA,NA,20,NA
HARV,2016-06-01,6,2016,HARV_023,NEON.MAM.D01.R2402,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,14,84,NA,18,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.L2217,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,15,14,NA,25,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.L1546,TAST,Tamias striatus,species,NA,N,F,N,released,32,NA,NA,NA,90,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2485,MYGA,Myodes gapperi,species,NA,N,F,N,escaped,18,NA,NA,NA,28,NA
HARV,2016-06-01,6,2016,HARV_021,NEON.MAM.D01.R2477,MYGA,Myodes gapperi,species,NA,N,M,N,released,18,NA,NA,NA,26,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.215591,MYGA,Myodes gapperi,species,NA,N,M,Y,released,17,NA,NA,NA,30,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.L2214,MYGA,Myodes gapperi,species,NA,N,F,Y,released,18,NA,NA,NA,27,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R1942,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,19,15,82,NA,24,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.L2217,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,18,15,10,NA,24,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2487,NAIN,Napaeozapus insignis,species,NA,N,M,N,released,31,NA,NA,NA,24,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2491,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,19,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2496,MYGA,Myodes gapperi,species,NA,N,F,N,released,19,NA,NA,NA,28,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2468,MYGA,Myodes gapperi,species,NA,N,F,U,released,17,NA,NA,NA,28,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.933984,MYGA,Myodes gapperi,species,NA,N,M,Y,released,16,NA,NA,NA,32,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2490,NAIN,Napaeozapus insignis,species,NA,N,M,N,released,28,NA,NA,NA,23,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2465,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,15,78,NA,14,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2472,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,14,72,NA,13,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.L2478,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,16,82,NA,22,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2497,MYGA,Myodes gapperi,species,NA,N,F,N,released,17,NA,NA,NA,19,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2470,MYGA,Myodes gapperi,species,NA,N,M,N,released,17,NA,NA,NA,16,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2523,TAST,Tamias striatus,species,NA,N,F,N,released,36,NA,NA,NA,54,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2418,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,23,18,77,NA,25,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2405,NAIN,Napaeozapus insignis,species,NA,N,M,Y,released,28,NA,NA,NA,20,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2046,NAIN,Napaeozapus insignis,species,NA,N,M,Y,released,31,NA,NA,NA,17,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2520,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,15,80,NA,24,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2415,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,14,65,NA,15,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.947865,NAIN,Napaeozapus insignis,species,NA,N,F,Y,released,28,NA,NA,NA,23,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R1873,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,escaped,22,15,84,NA,27,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2406,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,19,13,83,NA,24,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2512,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,21,15,79,NA,26,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2514,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,16,65,NA,15,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2380,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,18,84,NA,22,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2402,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,13,82,NA,21,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2400,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,15,84,NA,27,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2518,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,21,14,78,NA,21,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.L2395,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,13,82,NA,28,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2409,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,20,16,81,NA,20,NA
HARV,2016-06-02,6,2016,HARV_023,NEON.MAM.D01.R2513,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,15,76,NA,25,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.933355,MYGA,Myodes gapperi,species,NA,N,F,Y,NA,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2505,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,14,68,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R1221,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_021,NEON.MAM.D01.R2467,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,21,16,81,NA,28,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2185,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2502,TAST,Tamias striatus,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2492,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2234,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2517,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,83,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2488,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.L1462,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2508,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,NA,16,86,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.L1526,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2386,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.938101,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2379,TAST,Tamias striatus,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R0804,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2399,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2516,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,16,87,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.303455,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2041,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R1954,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.L1416,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2474,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,14,61,NA,11,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2495,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R1454,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2501,TAST,Tamias striatus,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2498,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,14,70,NA,9,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.L2469,TAST,Tamias striatus,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2522,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,14,68,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2519,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,15,78,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.L2377,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-02,6,2016,HARV_008,NEON.MAM.D01.R2452,MYGA,Myodes gapperi,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2402,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,19,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.L2524,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,15,81,NA,28,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2474,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2417,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,15,84,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2503,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,15,76,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R1221,TAST,Tamias striatus,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R1399,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2399,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.L2377,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2492,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2521,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,NA,15,77,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R0804,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2427,MYGA,Myodes gapperi,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R1454,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2206,TAST,Tamias striatus,species,NA,N,F,N,escaped,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2510,TAST,Tamias striatus,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2482,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2488,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2517,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R1383,NAIN,Napaeozapus insignis,species,NA,N,F,Y,released,NA,NA,NA,NA,19,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2046,NAIN,Napaeozapus insignis,species,NA,N,M,Y,released,30,NA,NA,NA,16,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.L2445,TAST,Tamias striatus,species,NA,N,F,N,released,30,NA,NA,NA,71,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.L2225,TAST,Tamias striatus,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2391,PESP,Peromyscus sp.,genus,NA,N,U,Y,escaped,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2500,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,14,62,NA,9,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2041,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.303455,MYGA,Myodes gapperi,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2388,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2379,TAST,Tamias striatus,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2408,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,NA,15,78,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2506,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,NA,14,81,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2495,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2386,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2446,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,19,15,71,NA,22,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.L2515,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,19,13,77,NA,15,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2422,TAST,Tamias striatus,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2383,MYGA,Myodes gapperi,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.R2200,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,14,80,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.L2493,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_008,NEON.MAM.D01.933355,MYGA,Myodes gapperi,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.L2511,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,13,73,NA,16,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2405,NAIN,Napaeozapus insignis,species,NA,N,M,Y,released,NA,NA,NA,NA,18,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2413,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,25,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.947865,NAIN,Napaeozapus insignis,species,NA,N,F,Y,released,NA,NA,NA,NA,23,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2512,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,24,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2507,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,21,15,80,NA,26,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2411,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,14,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R0663,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,20,NA,NA,NA,25,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2406,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,23,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2380,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,NA,NA,NA,NA,23,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.L2504,PELE,Peromyscus leucopus,species,cf. species,N,F,N,dead,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.L2438,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,14,73,NA,16,NA
HARV,2016-06-03,6,2016,HARV_023,NEON.MAM.D01.R2513,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,25,NA
HARV,2016-06-03,6,2016,HARV_021,NEON.MAM.D01.R2455,MYGA,Myodes gapperi,species,NA,N,F,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_021,NEON.MAM.D01.R2460,TAST,Tamias striatus,species,NA,N,M,N,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_021,NEON.MAM.D01.R2473,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,NA,16,73,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_021,NEON.MAM.D01.R2496,MYGA,Myodes gapperi,species,NA,N,F,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_021,NEON.MAM.D01.R2488,TAST,Tamias striatus,species,NA,N,M,Y,released,NA,NA,NA,NA,NA,NA
HARV,2016-06-03,6,2016,HARV_021,NEON.MAM.D01.R2467,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,released,NA,NA,NA,NA,NA,NA
